靡ㄩ絏,るら,Μ絃基(じ),Θユ秖(),Θユ(じ),秅锣瞯,瑈硄计(),カ(κ窾じ),TSE 玻穨,カ
2059 打,2021/7/19,341.1606,98,"36,730",0.1028,"95,297","35,546",28,TSE
3008 ミ,2021/7/19,"2,456.39",194,"593,015",0.1446,"134,140","407,786",26,TSE
2379 风琑,2021/7/19,420.0405,"3,813","2,120,304",0.7466,"510,685","285,984",24,TSE
2330 縩筿,2021/7/16,537.8744,"61,882","36,562,482",0.2386,"25,930,380","15,272,994",24,TSE
2454 羛祇,2021/7/16,701.8571,"6,055","5,759,854",0.3807,"1,590,336","1,521,951",24,TSE
3034 羛碟,2021/7/16,315.0637,"4,939","2,473,782",0.8117,"608,511","303,951",24,TSE
2308 笷筿,2021/7/16,285.8067,"6,886","2,199,356",0.2651,"2,597,543","829,915",28,TSE
3711 らるщ北,2021/7/16,89.34,"17,024","1,972,841",0.3884,"4,382,932","510,612",24,TSE
2345 醇ü,2021/7/16,315.5487,"1,966","680,387",0.3512,"559,838","195,943",27,TSE
6669 絥縪,2021/7/16,286.2787,423,"428,765",0.2419,"174,841","179,212",25,TSE
2059 打,2021/7/16,346.6485,190,"71,648",0.1994,"95,297","36,118",28,TSE
3008 ミ,2021/7/16,"2,480.63",266,"818,992",0.1983,"134,140","411,810",26,TSE
2379 风琑,2021/7/16,408.7894,"1,728","932,880",0.3384,"510,685","278,323",24,TSE
2330 縩筿,2021/7/15,560.7044,"23,057","14,117,908",0.0889,"25,930,380","15,921,254",24,TSE
2454 羛祇,2021/7/15,697.4567,"7,490","7,081,346",0.471,"1,590,336","1,512,409",24,TSE
3034 羛碟,2021/7/15,315.0637,"5,119","2,538,338",0.8412,"608,511","303,951",24,TSE
2308 笷筿,2021/7/15,286.7013,"18,427","5,979,621",0.7094,"2,597,543","832,513",28,TSE
3711 らるщ北,2021/7/15,92.024,"26,856","3,168,061",0.6127,"4,382,932","525,952",24,TSE
2345 醇ü,2021/7/15,312.844,"1,932","658,473",0.3451,"559,838","194,264",27,TSE
6669 絥縪,2021/7/15,283.4857,"1,461","1,489,975",0.8356,"174,841","177,463",25,TSE
2059 打,2021/7/15,347.5631,95,"36,102",0.0997,"95,297","36,213",28,TSE
3008 ミ,2021/7/15,"2,456.39",386,"1,180,526",0.2878,"134,140","407,786",26,TSE
2379 风琑,2021/7/15,403.5389,"2,856","1,528,769",0.5592,"510,685","274,748",24,TSE
2330 縩筿,2021/7/14,559.7912,"39,670","24,276,719",0.153,"25,930,380","15,895,323",24,TSE
2454 羛祇,2021/7/14,682.0555,"3,410","3,173,452",0.2144,"1,590,336","1,479,012",24,TSE
3034 羛碟,2021/7/14,309.3869,"7,854","3,864,352",1.2907,"608,511","298,475",24,TSE
2308 笷筿,2021/7/14,288.9376,"18,333","5,820,461",0.7058,"2,597,543","839,006",28,TSE
3711 らるщ北,2021/7/14,87.8063,"11,410","1,309,867",0.2603,"4,382,932","501,846",24,TSE
2345 醇ü,2021/7/14,302.0252,"4,447","1,484,481",0.7943,"559,838","187,546",27,TSE
6669 絥縪,2021/7/14,310.0189,577,"647,608",0.33,"174,841","194,073",25,TSE
2059 打,2021/7/14,347.5631,111,"42,359",0.1165,"95,297","36,213",28,TSE
3008 ミ,2021/7/14,"2,440.23",219,"662,591",0.1633,"134,140","405,103",26,TSE
2379 风琑,2021/7/14,390.7877,"1,140","592,837",0.2232,"510,685","266,067",24,TSE
2330 縩筿,2021/7/13,554.312,"54,894","33,158,730",0.2117,"25,930,380","15,739,741",24,TSE
2454 羛祇,2021/7/13,679.1219,"7,219","6,738,427",0.4539,"1,590,336","1,472,651",24,TSE
3034 羛碟,2021/7/13,312.2253,"7,866","3,942,920",1.2927,"608,511","301,213",24,TSE
2308 笷筿,2021/7/13,274.6249,"13,784","4,224,145",0.5307,"2,597,543","797,446",28,TSE
3711 らるщ北,2021/7/13,88.5731,"16,712","1,934,103",0.3813,"4,382,932","506,229",24,TSE
2345 醇ü,2021/7/13,315.098,"3,106","1,084,683",0.5548,"559,838","195,664",27,TSE
6669 絥縪,2021/7/13,308.6224,715,"788,232",0.4089,"174,841","193,199",25,TSE
2059 打,2021/7/13,349.3924,97,"37,317",0.1018,"95,297","36,403",28,TSE
3008 ミ,2021/7/13,"2,395.79",393,"1,174,722",0.293,"134,140","397,726",26,TSE
2379 风琑,2021/7/13,391.5377,"2,547","1,336,420",0.4987,"510,685","266,578",24,TSE
2330 縩筿,2021/7/12,541.5272,"33,011","19,612,592",0.1273,"25,930,380","15,376,716",24,TSE
2454 羛祇,2021/7/12,685.7225,"5,706","5,346,107",0.3588,"1,590,336","1,486,964",24,TSE
3034 羛碟,2021/7/12,315.3791,"6,062","3,031,074",0.9962,"608,511","304,256",24,TSE
2308 笷筿,2021/7/12,267.9158,"2,918","872,164",0.1123,"2,597,543","777,964",28,TSE
3711 らるщ北,2021/7/12,86.2725,"10,131","1,137,532",0.2311,"4,382,932","493,080",24,TSE
2345 醇ü,2021/7/12,308.3362,"1,562","531,414",0.279,"559,838","191,465",27,TSE
6669 絥縪,2021/7/12,297.4506,388,"414,802",0.2219,"174,841","186,205",25,TSE
2059 打,2021/7/12,351.679,103,"39,915",0.1081,"95,297","36,642",28,TSE
3008 ミ,2021/7/12,"2,383.67",475,"1,418,373",0.3541,"134,140","395,714",26,TSE
2379 风琑,2021/7/12,390.0376,"1,126","586,061",0.2205,"510,685","265,556",24,TSE
2330 縩筿,2021/7/9,533.3084,"30,602","17,821,338",0.118,"25,930,380","15,143,342",24,TSE
2454 羛祇,2021/7/9,673.9882,"5,186","4,771,071",0.3261,"1,590,336","1,461,519",24,TSE
3034 羛碟,2021/7/9,310.6484,"9,076","4,492,518",1.4915,"608,511","299,692",24,TSE
2308 笷筿,2021/7/9,263.8904,"5,371","1,586,934",0.2068,"2,597,543","766,275",28,TSE
3711 らるщ北,2021/7/9,85.1222,"9,552","1,061,903",0.2179,"4,382,932","486,505",24,TSE
2345 醇ü,2021/7/9,298.419,"1,395","462,444",0.2492,"559,838","185,307",27,TSE
6669 絥縪,2021/7/9,291.8646,"1,523","1,549,470",0.8711,"174,841","182,709",25,TSE
2059 打,2021/7/9,354.8802,113,"43,853",0.1186,"95,297","36,975",28,TSE
3008 ミ,2021/7/9,"2,415.99","1,159","3,473,230",0.864,"134,140","401,079",26,TSE
2379 风琑,2021/7/9,386.2872,"1,633","842,308",0.3198,"510,685","263,003",24,TSE
2330 縩筿,2021/7/8,536.9612,"21,596","12,733,045",0.0833,"25,930,380","15,247,064",24,TSE
2454 羛祇,2021/7/8,674.7216,"6,530","6,014,637",0.4106,"1,590,336","1,463,109",24,TSE
3034 羛碟,2021/7/8,319.1636,"6,896","3,481,094",1.1333,"608,511","307,907",24,TSE
2308 笷筿,2021/7/8,269.7049,"4,249","1,276,186",0.1636,"2,597,543","783,159",28,TSE
3711 らるщ北,2021/7/8,85.8891,"10,578","1,192,894",0.2413,"4,382,932","490,888",24,TSE
2345 醇ü,2021/7/8,301.5744,"2,033","674,174",0.3631,"559,838","187,266",27,TSE
6669 絥縪,2021/7/8,294.6576,578,"610,925",0.3306,"174,841","184,457",25,TSE
2059 打,2021/7/8,356.7095,70,"27,450",0.0735,"95,297","37,166",28,TSE
3008 ミ,2021/7/8,"2,545.27",416,"1,301,661",0.3101,"134,140","422,542",26,TSE
2379 风琑,2021/7/8,393.0379,"2,100","1,102,972",0.4112,"510,685","267,599",24,TSE
2330 縩筿,2021/7/7,542.4404,"17,329","10,250,342",0.0668,"25,930,380","15,402,646",24,TSE
2454 羛祇,2021/7/7,672.5214,"5,379","4,952,152",0.3382,"1,590,336","1,458,338",24,TSE
3034 羛碟,2021/7/7,311.5945,"8,679","4,325,230",1.4263,"608,511","300,605",24,TSE
2308 笷筿,2021/7/7,271.494,"3,140","951,570",0.1209,"2,597,543","788,354",28,TSE
3711 らるщ北,2021/7/7,87.8063,"6,932","794,365",0.1582,"4,382,932","501,846",24,TSE
2345 醇ü,2021/7/7,299.7713,"2,529","837,157",0.4517,"559,838","186,146",27,TSE
6669 絥縪,2021/7/7,293.2611,468,"491,123",0.2677,"174,841","183,583",25,TSE
2059 打,2021/7/7,354.4229,142,"55,064",0.149,"95,297","36,928",28,TSE
3008 ミ,2021/7/7,"2,476.59",278,"860,641",0.2072,"134,140","411,140",26,TSE
2379 风琑,2021/7/7,392.2878,"2,208","1,154,875",0.4324,"510,685","267,088",24,TSE
2330 縩筿,2021/7/6,540.614,"13,830","8,185,167",0.0533,"25,930,380","15,350,785",24,TSE
2454 羛祇,2021/7/6,676.1883,"7,187","6,676,788",0.4519,"1,590,336","1,466,290",24,TSE
3034 羛碟,2021/7/6,315.3791,"5,313","2,686,624",0.8731,"608,511","304,256",24,TSE
2308 笷筿,2021/7/6,271.494,"2,540","770,131",0.0978,"2,597,543","788,354",28,TSE
3711 らるщ北,2021/7/6,86.656,"5,113","581,846",0.1167,"4,382,932","495,271",24,TSE
2345 醇ü,2021/7/6,301.5744,"1,831","614,832",0.3271,"559,838","187,266",27,TSE
6669 絥縪,2021/7/6,287.6752,391,"403,595",0.2236,"174,841","180,086",25,TSE
2059 打,2021/7/6,355.3375,84,"32,827",0.0881,"95,297","37,023",28,TSE
3008 ミ,2021/7/6,"2,504.87",583,"1,838,114",0.4346,"134,140","415,835",26,TSE
2379 风琑,2021/7/6,387.0373,992,"514,378",0.1942,"510,685","263,513",24,TSE
2330 縩筿,2021/7/5,539.7008,"30,274","17,957,255",0.1168,"25,930,380","15,324,855",24,TSE
2454 羛祇,2021/7/5,674.7219,"7,532","7,253,624",0.4736,"1,590,336","1,521,951",24,TSE
3034 羛碟,2021/7/5,317.9021,"7,434","3,740,143",1.2217,"608,511","306,690",24,TSE
2308 笷筿,2021/7/5,271.9413,"4,097","1,242,598",0.1577,"2,597,543","789,653",28,TSE
3711 らるщ北,2021/7/5,87.4228,"10,925","1,237,303",0.2493,"4,382,932","499,654",24,TSE
2345 醇ü,2021/7/5,295.7142,"1,538","499,767",0.2747,"559,838","183,627",27,TSE
6669 絥縪,2021/7/5,290.4681,737,"762,389",0.4215,"174,841","181,834",25,TSE
2059 打,2021/7/5,357.1668,141,"55,145",0.148,"95,297","37,214",28,TSE
3008 ミ,2021/7/5,"2,529.11",260,"809,725",0.1938,"134,140","419,859",26,TSE
2379 风琑,2021/7/5,390.7877,"2,249","1,165,521",0.4404,"510,685","266,067",24,TSE
2330 縩筿,2021/7/2,536.9612,"19,633","11,562,140",0.0757,"25,930,380","15,247,064",24,TSE
2454 羛祇,2021/7/2,674.7219,"4,790","4,592,233",0.3012,"1,590,336","1,521,951",24,TSE
3034 羛碟,2021/7/2,311.2791,"5,920","2,934,555",0.9729,"608,511","300,300",24,TSE
2308 笷筿,2021/7/2,267.4686,"6,557","1,976,935",0.2524,"2,597,543","776,665",28,TSE
3711 らるщ北,2021/7/2,85.8891,"5,083","569,753",0.116,"4,382,932","490,888",24,TSE
2345 醇ü,2021/7/2,293.9111,"2,751","902,877",0.4914,"559,838","182,507",27,TSE
6669 絥縪,2021/7/2,280.6928,570,"569,298",0.326,"174,841","175,715",25,TSE
2059 打,2021/7/2,355.3375,127,"49,826",0.1333,"95,297","37,023",28,TSE
3008 ミ,2021/7/2,"2,508.91",174,"543,707",0.1297,"134,140","416,505",26,TSE
2379 风琑,2021/7/2,378.7865,"1,735","869,221",0.3397,"510,685","257,896",24,TSE
2330 縩筿,2021/7/1,541.5272,"18,719","11,116,195",0.0722,"25,930,380","15,376,716",24,TSE
2454 羛祇,2021/7/1,673.3118,"5,621","5,387,345",0.3534,"1,590,336","1,518,771",24,TSE
3034 羛碟,2021/7/1,317.2713,"5,015","2,518,785",0.8241,"608,511","306,081",24,TSE
2308 笷筿,2021/7/1,266.1268,"4,839","1,455,398",0.1863,"2,597,543","772,769",28,TSE
3711 らるщ北,2021/7/1,85.1222,"7,542","839,529",0.1721,"4,382,932","486,505",24,TSE
2345 醇ü,2021/7/1,288.5017,"1,816","584,055",0.3244,"559,838","179,148",27,TSE
6669 絥縪,2021/7/1,272.5932,283,"279,162",0.1619,"174,841","170,645",25,TSE
2059 打,2021/7/1,358.5388,123,"48,936",0.1291,"95,297","37,356",28,TSE
3008 ミ,2021/7/1,"2,508.91",284,"887,188",0.2117,"134,140","416,505",26,TSE
2379 风琑,2021/7/1,369.4106,"2,415","1,199,152",0.4729,"510,685","251,512",24,TSE
2330 縩筿,2021/6/30,543.3536,"34,021","20,301,841",0.1312,"25,930,380","15,428,576",24,TSE
2454 羛祇,2021/6/30,678.2471,"10,667","10,263,530",0.6707,"1,590,336","1,529,903",24,TSE
3034 羛碟,2021/6/30,314.7483,"10,540","5,299,150",1.7321,"608,511","303,647",24,TSE
2308 笷筿,2021/6/30,271.0467,"7,244","2,192,340",0.2789,"2,597,543","787,056",28,TSE
3711 らるщ北,2021/6/30,85.8891,"13,374","1,496,449",0.3051,"4,382,932","490,888",24,TSE
2345 醇ü,2021/6/30,297.9682,"2,103","694,030",0.3756,"559,838","185,027",27,TSE
6669 絥縪,2021/6/30,278.4584,331,"330,073",0.1893,"174,841","174,316",25,TSE
2059 打,2021/6/30,358.9961,113,"44,695",0.1186,"95,297","37,404",28,TSE
3008 ミ,2021/6/30,"2,504.87",253,"789,163",0.1886,"134,140","415,835",26,TSE
2379 风琑,2021/6/30,378.7865,"1,427","723,041",0.2794,"510,685","257,896",24,TSE
2330 縩筿,2021/6/29,543.3536,"30,837","18,350,027",0.1189,"25,930,380","15,428,576",24,TSE
2454 羛祇,2021/6/29,659.2111,"5,525","5,201,733",0.3474,"1,590,336","1,486,964",24,TSE
3034 羛碟,2021/6/29,307.4946,"3,478","1,711,365",0.5716,"608,511","296,649",24,TSE
2308 笷筿,2021/6/29,267.9158,"5,355","1,602,227",0.2062,"2,597,543","777,964",28,TSE
3711 らるщ北,2021/6/29,86.656,"17,706","1,969,548",0.404,"4,382,401","495,211",24,TSE
2345 醇ü,2021/6/29,297.5174,"2,553","844,509",0.456,"559,838","184,747",27,TSE
6669 絥縪,2021/6/29,276.7826,421,"418,324",0.2408,"174,841","173,267",25,TSE
2059 打,2021/6/29,361.2827,155,"61,863",0.1626,"95,297","37,642",28,TSE
3008 ミ,2021/6/29,"2,529.11",662,"2,073,921",0.4935,"134,140","419,859",26,TSE
2379 风琑,2021/6/29,375.7862,"1,693","857,133",0.3315,"510,685","255,853",24,TSE
2330 縩筿,2021/6/28,538.7876,"15,401","9,056,869",0.0594,"25,930,380","15,298,924",24,TSE
2454 羛祇,2021/6/28,659.2111,"3,891","3,615,209",0.2447,"1,590,336","1,486,964",24,TSE
3034 羛碟,2021/6/28,313.1714,"4,943","2,414,960",0.8123,"608,511","302,126",24,TSE
2308 笷筿,2021/6/28,265.6795,"3,546","1,051,371",0.1365,"2,597,543","771,470",28,TSE
3711 らるщ北,2021/6/28,86.2725,"20,538","2,323,034",0.4686,"4,382,401","493,020",24,TSE
2345 醇ü,2021/6/28,298.419,"2,777","921,383",0.496,"559,838","185,307",27,TSE
6669 絥縪,2021/6/28,274.5483,567,"555,502",0.3243,"174,841","171,868",25,TSE
2059 打,2021/6/28,365.8559,162,"65,452",0.17,"95,297","38,119",28,TSE
3008 ミ,2021/6/28,"2,464.47",319,"972,037",0.2378,"134,140","409,128",26,TSE
2379 风琑,2021/6/28,373.536,966,"483,505",0.1892,"510,685","254,321",24,TSE
2330 縩筿,2021/6/25,539.7008,"19,140","11,355,715",0.0738,"25,930,380","15,324,855",24,TSE
2454 羛祇,2021/6/25,653.5707,"5,050","4,738,907",0.3175,"1,590,336","1,474,241",24,TSE
3034 羛碟,2021/6/25,308.4407,"5,667","2,795,895",0.9313,"608,511","297,562",24,TSE
2308 笷筿,2021/6/25,263.8904,"8,202","2,419,535",0.3158,"2,597,543","766,275",28,TSE
3711 らるщ北,2021/6/25,90.1069,"11,023","1,289,951",0.2515,"4,382,401","514,932",24,TSE
2345 醇ü,2021/6/25,298.419,"5,061","1,677,562",0.904,"559,838","185,307",27,TSE
6669 絥縪,2021/6/25,276.5033,544,"541,640",0.3111,"174,841","173,092",25,TSE
2059 打,2021/6/25,378.6608,75,"31,280",0.0787,"95,297","39,453",28,TSE
3008 ミ,2021/6/25,"2,492.75",825,"2,525,279",0.615,"134,140","413,823",26,TSE
2379 风琑,2021/6/25,372.4109,"1,728","867,425",0.3384,"510,685","253,555",24,TSE
2330 縩筿,2021/6/24,538.7876,"19,322","11,435,647",0.0745,"25,930,380","15,298,924",24,TSE
2454 羛祇,2021/6/24,654.9808,"3,582","3,345,842",0.2252,"1,590,336","1,477,422",24,TSE
3034 羛碟,2021/6/24,313.4868,"5,821","2,884,582",0.9566,"608,511","302,430",24,TSE
2308 笷筿,2021/6/24,259.4177,"10,640","3,090,795",0.4096,"2,597,543","753,288",28,TSE
3711 らるщ北,2021/6/24,88.5731,"6,139","707,083",0.1401,"4,382,401","506,167",24,TSE
2345 醇ü,2021/6/24,283.0923,"1,742","549,021",0.3112,"559,838","175,789",27,TSE
6669 絥縪,2021/6/24,277.8998,695,"688,068",0.3975,"174,841","173,967",25,TSE
2059 打,2021/6/24,376.8316,144,"59,579",0.1511,"95,297","39,262",28,TSE
3008 ミ,2021/6/24,"2,391.75",166,"494,331",0.1238,"134,140","397,055",26,TSE
2379 风琑,2021/6/24,382.5369,"4,270","2,155,408",0.8361,"510,685","260,449",24,TSE
2330 縩筿,2021/6/23,543.3536,"36,386","21,500,052",0.1403,"25,930,380","15,428,576",24,TSE
2454 羛祇,2021/6/23,663.4413,"8,988","8,320,566",0.5652,"1,590,336","1,496,506",24,TSE
3034 羛碟,2021/6/23,309.0715,"7,372","3,588,605",1.2115,"608,511","298,171",24,TSE
2308 笷筿,2021/6/23,264.7849,"5,439","1,606,933",0.2094,"2,597,543","768,873",28,TSE
3711 らるщ北,2021/6/23,88.9566,"10,806","1,241,890",0.2466,"4,382,401","508,359",24,TSE
2345 醇ü,2021/6/23,284.4447,"3,672","1,143,623",0.6559,"559,838","176,629",27,TSE
6669 絥縪,2021/6/23,270.9174,499,"484,495",0.2854,"174,841","169,596",25,TSE
2059 打,2021/6/23,370.8864,125,"50,639",0.1312,"95,297","38,643",28,TSE
3008 ミ,2021/6/23,"2,415.99",366,"1,092,431",0.2728,"134,140","401,079",26,TSE
2379 风琑,2021/6/23,363.035,"4,579","2,222,067",0.8966,"510,685","247,171",24,TSE
2330 縩筿,2021/6/22,527.8292,"30,578","17,786,329",0.1179,"25,930,380","14,987,760",24,TSE
2454 羛祇,2021/6/22,636.6498,"14,408","12,977,450",0.906,"1,590,336","1,436,073",24,TSE
3034 羛碟,2021/6/22,300.5562,"12,351","5,906,323",2.0297,"608,511","289,956",24,TSE
2308 笷筿,2021/6/22,264.7849,"6,108","1,814,249",0.2351,"2,597,543","768,873",28,TSE
3711 らるщ北,2021/6/22,86.656,"8,063","911,892",0.184,"4,382,401","495,211",24,TSE
2345 醇ü,2021/6/22,270.4704,"1,653","493,848",0.2953,"559,838","167,952",27,TSE
6669 絥縪,2021/6/22,267.0073,640,"615,087",0.366,"174,841","167,148",25,TSE
2059 打,2021/6/22,366.7705,209,"84,042",0.2193,"95,297","38,214",28,TSE
3008 ミ,2021/6/22,"2,367.51",323,"950,616",0.2408,"134,140","393,031",26,TSE
2379 风琑,2021/6/22,365.2852,"2,557","1,249,931",0.5007,"510,685","248,704",24,TSE
2330 縩筿,2021/6/21,532.3952,"47,339","27,749,202",0.1826,"25,930,380","15,117,412",24,TSE
2454 羛祇,2021/6/21,647.2254,"11,806","11,032,287",0.7424,"1,590,336","1,459,928",24,TSE
3034 羛碟,2021/6/21,304.6562,"11,979","5,832,457",1.9686,"608,511","293,911",24,TSE
2308 笷筿,2021/6/21,262.9958,"6,144","1,814,127",0.2365,"2,597,543","763,678",28,TSE
3711 らるщ北,2021/6/21,86.656,"11,584","1,308,874",0.2643,"4,382,401","495,211",24,TSE
2345 醇ü,2021/6/21,268.6672,"1,796","530,765",0.3208,"559,838","166,832",27,TSE
6669 絥縪,2021/6/21,273.1518,894,"868,492",0.5113,"174,841","170,994",25,TSE
2059 打,2021/6/21,363.5693,163,"64,726",0.171,"95,297","37,881",28,TSE
3008 ミ,2021/6/21,"2,383.67",401,"1,191,237",0.2989,"134,140","395,714",26,TSE
2379 风琑,2021/6/21,374.6611,"1,855","931,676",0.3632,"510,685","255,087",24,TSE
2330 縩筿,2021/6/18,550.6592,"42,036","25,373,026",0.1621,"25,930,380","15,636,019",24,TSE
2454 羛祇,2021/6/18,680.3622,"6,077","5,917,845",0.3821,"1,590,336","1,534,674",24,TSE
3034 羛碟,2021/6/18,317.2713,"6,639","3,382,981",1.091,"608,511","306,081",24,TSE
2308 笷筿,2021/6/18,267.9158,"10,188","3,068,928",0.3922,"2,597,543","777,964",28,TSE
3711 らるщ北,2021/6/18,89.34,"10,889","1,274,742",0.2485,"4,382,401","510,550",24,TSE
2345 醇ü,2021/6/18,265.9625,"3,636","1,070,433",0.6495,"559,838","165,152",27,TSE
6669 絥縪,2021/6/18,268.4037,"1,223","1,188,852",0.6995,"174,841","168,022",25,TSE
2059 打,2021/6/18,361.74,337,"135,824",0.3536,"95,297","37,690",28,TSE
3008 ミ,2021/6/18,"2,440.23",428,"1,298,080",0.3191,"134,140","405,103",26,TSE
2379 风琑,2021/6/18,387.0373,"1,962","1,018,768",0.3842,"510,685","263,513",24,TSE
2330 縩筿,2021/6/17,553.3988,"26,477","15,924,656",0.1021,"25,930,380","15,713,811",24,TSE
2454 羛祇,2021/6/17,689.5277,"6,313","6,144,746",0.397,"1,590,336","1,555,348",24,TSE
3034 羛碟,2021/6/17,321.0559,"5,447","2,756,324",0.8951,"608,511","309,732",24,TSE
2308 笷筿,2021/6/17,267.9158,"4,240","1,270,078",0.1632,"2,597,543","777,964",28,TSE
3711 らるщ北,2021/6/17,90.4903,"9,854","1,144,061",0.2249,"4,382,401","517,123",24,TSE
2345 醇ü,2021/6/17,264.1594,"1,186","347,618",0.2118,"559,838","164,033",27,TSE
6669 絥縪,2021/6/17,272.5932,"1,445","1,426,253",0.8265,"174,841","170,645",25,TSE
2059 打,2021/6/17,368.1425,369,"149,865",0.3872,"95,297","38,357",28,TSE
3008 ミ,2021/6/17,"2,440.23",458,"1,391,570",0.3414,"134,140","405,103",26,TSE
2379 风琑,2021/6/17,389.2875,"1,121","579,001",0.2195,"510,685","265,045",24,TSE
2330 縩筿,2021/6/16,550.2025,"28,624","17,401,326",0.1104,"25,930,380","15,687,880",24,TSE
2454 羛祇,2021/6/16,694.463,"5,172","5,097,641",0.3252,"1,590,336","1,566,481",24,TSE
3034 羛碟,2021/6/16,321.6866,"6,236","3,194,776",1.0248,"608,511","310,341",24,TSE
2308 笷筿,2021/6/16,271.0467,"4,937","1,493,928",0.1901,"2,597,543","787,056",28,TSE
3711 らるщ北,2021/6/16,88.5731,"10,860","1,265,599",0.2478,"4,382,401","506,167",24,TSE
2345 醇ü,2021/6/16,265.9625,"1,507","446,439",0.2692,"559,838","165,152",27,TSE
6669 絥縪,2021/6/16,284.8822,"2,037","2,124,839",1.1651,"174,841","178,338",25,TSE
2059 打,2021/6/16,376.3742,541,"221,278",0.5677,"95,297","39,215",28,TSE
3008 ミ,2021/6/16,"2,480.63",389,"1,198,377",0.29,"134,140","411,810",26,TSE
2379 风琑,2021/6/16,387.0373,"1,216","630,224",0.2381,"510,685","263,513",24,TSE
2330 縩筿,2021/6/15,553.8402,"30,245","18,415,370",0.1166,"25,930,380","15,791,602",24,TSE
2454 羛祇,2021/6/15,697.2831,"5,500","5,453,060",0.3458,"1,590,336","1,572,842",24,TSE
3034 羛碟,2021/6/15,329.2557,"6,568","3,399,103",1.0794,"608,511","317,643",24,TSE
2308 笷筿,2021/6/15,270.1522,"7,757","2,348,008",0.2986,"2,597,543","784,458",28,TSE
3711 らるщ北,2021/6/15,90.4903,"19,091","2,252,228",0.4356,"4,382,401","517,123",24,TSE
2345 醇ü,2021/6/15,268.6672,"1,796","534,385",0.3208,"559,838","166,832",27,TSE
6669 絥縪,2021/6/15,277.0619,"2,311","2,335,321",1.3218,"174,841","173,442",25,TSE
2059 打,2021/6/15,360.8254,123,"48,310",0.1291,"95,297","37,595",28,TSE
3008 ミ,2021/6/15,"2,440.23",204,"622,210",0.1521,"134,140","405,103",26,TSE
2379 风琑,2021/6/15,388.5374,"1,723","899,112",0.3374,"510,685","264,535",24,TSE
